beach_id,collection_date,site_name,e_coli,date
2,2011-07-09,21W,20,2011-07-09
2,2011-07-09,22W,10,2011-07-09
2,2011-07-09,19W,30,2011-07-09
2,2011-07-09,20W,30,2011-07-09
2,2011-07-08,23W,110,2011-07-08
2,2011-07-08,17W,10,2011-07-08
2,2011-07-08,21W,40,2011-07-08
2,2011-07-08,22W,30,2011-07-08
2,2011-07-08,18W,50,2011-07-08
2,2011-07-08,19W,20,2011-07-08
2,2011-07-08,20W,30,2011-07-08
2,2011-07-07,23W,30,2011-07-07
2,2011-07-07,17W,30,2011-07-07
2,2011-07-07,21W,10,2011-07-07
2,2011-07-07,22W,10,2011-07-07
2,2011-07-07,18W,30,2011-07-07
2,2011-07-07,19W,10,2011-07-07
2,2011-07-07,20W,10,2011-07-07
2,2011-07-06,23W,200,2011-07-06
2,2011-07-06,17W,80,2011-07-06
2,2011-07-06,21W,410,2011-07-06
2,2011-07-06,22W,320,2011-07-06
2,2011-07-06,18W,60,2011-07-06
2,2011-07-06,19W,40,2011-07-06
2,2011-07-06,20W,80,2011-07-06
2,2011-07-05,23W,10,2011-07-05
2,2011-07-05,17W,10,2011-07-05
2,2011-07-05,21W,10,2011-07-05
2,2011-07-05,22W,30,2011-07-05
2,2011-07-05,18W,10,2011-07-05
2,2011-07-05,19W,10,2011-07-05
2,2011-07-05,20W,10,2011-07-05
2,2011-07-04,23W,10,2011-07-04
2,2011-07-04,17W,10,2011-07-04
2,2011-07-04,21W,10,2011-07-04
2,2011-07-04,22W,10,2011-07-04
2,2011-07-04,18W,10,2011-07-04
2,2011-07-04,19W,10,2011-07-04
2,2011-07-04,20W,770,2011-07-04
2,2011-07-03,23W,10,2011-07-03
2,2011-07-03,17W,210,2011-07-03
2,2011-07-03,21W,30,2011-07-03
2,2011-07-03,22W,60,2011-07-03
2,2011-07-03,18W,240,2011-07-03
2,2011-07-03,19W,90,2011-07-03
2,2011-07-03,20W,20,2011-07-03
2,2011-07-02,23W,10,2011-07-02
2,2011-07-02,17W,190,2011-07-02
2,2011-07-02,21W,30,2011-07-02
2,2011-07-02,22W,10,2011-07-02
2,2011-07-02,18W,60,2011-07-02
2,2011-07-02,19W,30,2011-07-02
2,2011-07-02,20W,40,2011-07-02
2,2011-07-01,23W,10,2011-07-01
2,2011-07-01,17W,10,2011-07-01
2,2011-07-01,21W,10,2011-07-01
2,2011-07-01,22W,10,2011-07-01
2,2011-07-01,18W,10,2011-07-01
2,2011-07-01,19W,10,2011-07-01
2,2011-07-01,20W,10,2011-07-01
2,2011-06-30,23W,10,2011-06-30
2,2011-06-30,17W,10,2011-06-30
2,2011-06-30,21W,20,2011-06-30
2,2011-06-30,22W,10,2011-06-30
2,2011-06-30,18W,10,2011-06-30
2,2011-06-30,19W,10,2011-06-30
2,2011-06-30,20W,10,2011-06-30
2,2011-06-29,23W,110,2011-06-29
2,2011-06-29,17W,70,2011-06-29
2,2011-06-29,21W,90,2011-06-29
2,2011-06-29,22W,70,2011-06-29
2,2011-06-29,18W,70,2011-06-29
2,2011-06-29,19W,60,2011-06-29
2,2011-06-29,20W,20,2011-06-29
2,2011-06-28,23W,60,2011-06-28
2,2011-06-28,17W,140,2011-06-28
2,2011-06-28,21W,10,2011-06-28
2,2011-06-28,22W,100,2011-06-28
2,2011-06-28,18W,40,2011-06-28
2,2011-06-28,19W,60,2011-06-28
2,2011-06-28,20W,180,2011-06-28
2,2011-06-27,23W,10,2011-06-27
2,2011-06-27,17W,10,2011-06-27
2,2011-06-27,21W,10,2011-06-27
2,2011-06-27,22W,40,2011-06-27
2,2011-06-27,18W,50,2011-06-27
2,2011-06-27,19W,10,2011-06-27
2,2011-06-27,20W,30,2011-06-27
2,2011-06-26,23W,90,2011-06-26
2,2011-06-26,17W,100,2011-06-26
2,2011-06-26,21W,100,2011-06-26
2,2011-06-26,22W,20,2011-06-26
2,2011-06-26,18W,50,2011-06-26
2,2011-06-26,19W,50,2011-06-26
2,2011-06-26,20W,40,2011-06-26
2,2011-06-25,23W,570,2011-06-25
2,2011-06-25,17W,290,2011-06-25
2,2011-06-25,21W,430,2011-06-25
2,2011-06-25,22W,540,2011-06-25
2,2011-06-25,18W,480,2011-06-25
2,2011-06-25,19W,420,2011-06-25
2,2011-06-25,20W,470,2011-06-25
2,2011-06-24,23W,410,2011-06-24
2,2011-06-24,17W,1800,2011-06-24
2,2011-06-24,21W,480,2011-06-24
2,2011-06-24,22W,230,2011-06-24
2,2011-06-24,18W,170,2011-06-24
2,2011-06-24,19W,470,2011-06-24
2,2011-06-24,20W,540,2011-06-24
2,2011-06-23,23W,170,2011-06-23
2,2011-06-23,17W,1700,2011-06-23
2,2011-06-23,21W,560,2011-06-23
2,2011-06-23,22W,260,2011-06-23
2,2011-06-23,18W,1600,2011-06-23
2,2011-06-23,19W,930,2011-06-23
2,2011-06-23,20W,850,2011-06-23
2,2011-06-22,23W,30,2011-06-22
2,2011-06-22,17W,160,2011-06-22
2,2011-06-22,21W,330,2011-06-22
2,2011-06-22,22W,90,2011-06-22
2,2011-06-22,18W,90,2011-06-22
2,2011-06-22,19W,70,2011-06-22
2,2011-06-22,20W,460,2011-06-22
2,2011-06-21,23W,10,2011-06-21
2,2011-06-21,17W,10,2011-06-21
2,2011-06-21,21W,40,2011-06-21
2,2011-06-21,22W,20,2011-06-21
2,2011-06-21,18W,30,2011-06-21
2,2011-06-21,19W,50,2011-06-21
2,2011-06-21,20W,70,2011-06-21
2,2011-06-20,23W,10,2011-06-20
2,2011-06-20,17W,60,2011-06-20
2,2011-06-20,21W,10,2011-06-20
2,2011-06-20,22W,50,2011-06-20
2,2011-06-20,18W,10,2011-06-20
2,2011-06-20,19W,20,2011-06-20
2,2011-06-20,20W,10,2011-06-20
2,2011-06-19,23W,10,2011-06-19
2,2011-06-19,17W,10,2011-06-19
2,2011-06-19,21W,10,2011-06-19
2,2011-06-19,22W,10,2011-06-19
2,2011-06-19,18W,10,2011-06-19
2,2011-06-19,19W,30,2011-06-19
2,2011-06-19,20W,10,2011-06-19
2,2011-06-18,23W,70,2011-06-18
2,2011-06-18,17W,60,2011-06-18
2,2011-06-18,21W,50,2011-06-18
2,2011-06-18,22W,10,2011-06-18
2,2011-06-18,18W,30,2011-06-18
2,2011-06-18,19W,20,2011-06-18
2,2011-06-18,20W,20,2011-06-18
2,2011-06-17,23W,140,2011-06-17
2,2011-06-17,17W,220,2011-06-17
2,2011-06-17,21W,90,2011-06-17
2,2011-06-17,22W,210,2011-06-17
2,2011-06-17,18W,130,2011-06-17
2,2011-06-17,19W,270,2011-06-17
2,2011-06-17,20W,790,2011-06-17
2,2011-06-16,23W,30,2011-06-16
2,2011-06-16,17W,10,2011-06-16
2,2011-06-16,21W,70,2011-06-16
2,2011-06-16,22W,30,2011-06-16
2,2011-06-16,18W,20,2011-06-16
2,2011-06-16,19W,10,2011-06-16
2,2011-06-16,20W,30,2011-06-16
2,2011-06-15,23W,10,2011-06-15
2,2011-06-15,17W,10,2011-06-15
2,2011-06-15,21W,30,2011-06-15
2,2011-06-15,22W,50,2011-06-15
2,2011-06-15,18W,10,2011-06-15
2,2011-06-15,19W,10,2011-06-15
2,2011-06-15,20W,130,2011-06-15
2,2011-06-14,23W,10,2011-06-14
2,2011-06-14,17W,10,2011-06-14
2,2011-06-14,21W,30,2011-06-14
2,2011-06-14,22W,10,2011-06-14
2,2011-06-14,18W,10,2011-06-14
2,2011-06-14,19W,10,2011-06-14
2,2011-06-14,20W,10,2011-06-14
2,2011-06-13,23W,10,2011-06-13
2,2011-06-13,17W,100,2011-06-13
2,2011-06-13,21W,20,2011-06-13
2,2011-06-13,22W,10,2011-06-13
2,2011-06-13,18W,40,2011-06-13
2,2011-06-13,19W,10,2011-06-13
2,2011-06-13,20W,20,2011-06-13
2,2011-06-12,23W,10,2011-06-12
2,2011-06-12,17W,310,2011-06-12
2,2011-06-12,21W,20,2011-06-12
2,2011-06-12,22W,50,2011-06-12
2,2011-06-12,18W,140,2011-06-12
2,2011-06-12,19W,50,2011-06-12
2,2011-06-12,20W,10,2011-06-12
2,2011-06-11,23W,10,2011-06-11
2,2011-06-11,17W,20,2011-06-11
2,2011-06-11,21W,10,2011-06-11
2,2011-06-11,22W,10,2011-06-11
2,2011-06-11,18W,10,2011-06-11
2,2011-06-11,19W,100,2011-06-11
2,2011-06-11,20W,20,2011-06-11
2,2011-06-10,23W,20,2011-06-10
2,2011-06-10,17W,20,2011-06-10
2,2011-06-10,21W,10,2011-06-10
2,2011-06-10,22W,140,2011-06-10
2,2011-06-10,18W,10,2011-06-10
2,2011-06-10,19W,20,2011-06-10
2,2011-06-10,20W,10,2011-06-10
2,2011-06-09,23W,120,2011-06-09
2,2011-06-09,17W,250,2011-06-09
2,2011-06-09,21W,180,2011-06-09
2,2011-06-09,18W,80,2011-06-09
2,2011-06-09,19W,10,2011-06-09
2,2011-06-09,20W,50,2011-06-09
2,2011-06-09,22W,200,2011-06-09
2,2011-06-08,23W,110,2011-06-08
2,2011-06-08,17W,50,2011-06-08
2,2011-06-08,21W,30,2011-06-08
2,2011-06-08,18W,90,2011-06-08
2,2011-06-08,19W,70,2011-06-08
2,2011-06-08,20W,60,2011-06-08
2,2011-06-08,22W,10,2011-06-08
2,2011-06-07,23W,20,2011-06-07
2,2011-06-07,17W,1300,2011-06-07
2,2011-06-07,21W,190,2011-06-07
2,2011-06-07,18W,1500,2011-06-07
2,2011-06-07,19W,2900,2011-06-07
2,2011-06-07,20W,1200,2011-06-07
2,2011-06-07,22W,220,2011-06-07
2,2011-06-06,23W,150,2011-06-06
2,2011-06-06,17W,10,2011-06-06
2,2011-06-06,21W,30,2011-06-06
2,2011-06-06,18W,10,2011-06-06
2,2011-06-06,19W,10,2011-06-06
2,2011-06-06,20W,10,2011-06-06
2,2011-06-06,22W,70,2011-06-06
2,2011-06-05,23W,120,2011-06-05
2,2011-06-05,17W,10,2011-06-05
2,2011-06-05,21W,70,2011-06-05
2,2011-06-05,18W,60,2011-06-05
2,2011-06-05,19W,30,2011-06-05
2,2011-06-05,20W,150,2011-06-05
2,2011-06-05,22W,70,2011-06-05
2,2011-06-04,23W,20,2011-06-04
2,2011-06-04,17W,70,2011-06-04
2,2011-06-04,21W,260,2011-06-04
2,2011-06-04,18W,50,2011-06-04
2,2011-06-04,19W,20,2011-06-04
2,2011-06-04,20W,60,2011-06-04
2,2011-06-04,22W,10,2011-06-04
2,2011-06-03,23W,10,2011-06-03
2,2011-06-03,17W,10,2011-06-03
2,2011-06-03,21W,10,2011-06-03
2,2011-06-03,18W,10,2011-06-03
2,2011-06-03,19W,10,2011-06-03
2,2011-06-03,20W,1600,2011-06-03
2,2011-06-03,22W,10,2011-06-03
2,2011-06-02,23W,30,2011-06-02
2,2011-06-02,17W,10,2011-06-02
2,2011-06-02,21W,10,2011-06-02
2,2011-06-02,18W,10,2011-06-02
2,2011-06-02,19W,10,2011-06-02
2,2011-06-02,20W,10,2011-06-02
2,2011-06-02,22W,10,2011-06-02
2,2011-06-01,23W,20,2011-06-01
2,2011-06-01,17W,80,2011-06-01
2,2011-06-01,21W,40,2011-06-01
2,2011-06-01,18W,160,2011-06-01
2,2011-06-01,19W,40,2011-06-01
2,2011-06-01,20W,30,2011-06-01
2,2011-06-01,22W,50,2011-06-01
2,2011-05-31,23W,10,2011-05-31
2,2011-05-31,17W,60,2011-05-31
2,2011-05-31,21W,10,2011-05-31
2,2011-05-31,18W,80,2011-05-31
2,2011-05-31,19W,20,2011-05-31
2,2011-05-31,20W,50,2011-05-31
2,2011-05-31,22W,50,2011-05-31
2,2011-05-30,23W,50,2011-05-30
2,2011-05-30,17W,20,2011-05-30
2,2011-05-30,21W,10,2011-05-30
2,2011-05-30,18W,10,2011-05-30
2,2011-05-30,19W,30,2011-05-30
2,2011-05-30,20W,60,2011-05-30
2,2011-05-30,22W,10,2011-05-30
2,2011-05-29,23W,30,2011-05-29
2,2011-05-29,17W,NA,2011-05-29
2,2011-05-29,21W,20,2011-05-29
2,2011-05-29,18W,NA,2011-05-29
2,2011-05-29,19W,NA,2011-05-29
2,2011-05-29,20W,30,2011-05-29
2,2011-05-29,22W,10,2011-05-29
2,2011-05-28,23W,60,2011-05-28
2,2011-05-28,17W,20,2011-05-28
2,2011-05-28,21W,80,2011-05-28
2,2011-05-28,18W,20,2011-05-28
2,2011-05-28,19W,NA,2011-05-28
2,2011-05-28,20W,10,2011-05-28
2,2011-05-28,22W,90,2011-05-28
2,2011-05-27,23W,60,2011-05-27
2,2011-05-27,17W,30,2011-05-27
2,2011-05-27,21W,80,2011-05-27
2,2011-05-27,18W,100,2011-05-27
2,2011-05-27,19W,70,2011-05-27
2,2011-05-27,20W,70,2011-05-27
2,2011-05-27,22W,110,2011-05-27
2,2011-05-26,23W,NA,2011-05-26
2,2011-05-26,17W,NA,2011-05-26
2,2011-05-26,21W,NA,2011-05-26
2,2011-05-26,18W,NA,2011-05-26
2,2011-05-26,19W,NA,2011-05-26
2,2011-05-26,20W,NA,2011-05-26
2,2011-05-26,22W,NA,2011-05-26
2,2011-05-24,23W,NA,2011-05-24
2,2011-05-24,17W,NA,2011-05-24
2,2011-05-24,21W,NA,2011-05-24
2,2011-05-24,18W,NA,2011-05-24
2,2011-05-24,19W,NA,2011-05-24
2,2011-05-24,20W,NA,2011-05-24
2,2011-05-24,22W,NA,2011-05-24
2,2011-05-12,23W,NA,2011-05-12
2,2011-05-12,17W,NA,2011-05-12
2,2011-05-12,21W,NA,2011-05-12
2,2011-05-12,18W,NA,2011-05-12
2,2011-05-12,19W,NA,2011-05-12
2,2011-05-12,20W,NA,2011-05-12
2,2011-05-12,22W,NA,2011-05-12
2,2010-09-07,23W,40,2010-09-07
2,2010-09-07,17W,80,2010-09-07
2,2010-09-07,21W,150,2010-09-07
2,2010-09-07,18W,120,2010-09-07
2,2010-09-07,19W,300,2010-09-07
2,2010-09-07,20W,240,2010-09-07
2,2010-09-07,22W,100,2010-09-07
2,2010-09-06,23W,40,2010-09-06
2,2010-09-06,17W,80,2010-09-06
2,2010-09-06,21W,150,2010-09-06
2,2010-09-06,18W,120,2010-09-06
2,2010-09-06,19W,300,2010-09-06
2,2010-09-06,20W,240,2010-09-06
2,2010-09-06,22W,100,2010-09-06
2,2010-09-05,23W,110,2010-09-05
2,2010-09-05,17W,1200,2010-09-05
2,2010-09-05,21W,160,2010-09-05
2,2010-09-05,18W,70,2010-09-05
2,2010-09-05,19W,200,2010-09-05
2,2010-09-05,20W,210,2010-09-05
2,2010-09-05,22W,230,2010-09-05
2,2010-09-04,23W,NA,2010-09-04
2,2010-09-04,17W,NA,2010-09-04
2,2010-09-04,21W,NA,2010-09-04
2,2010-09-04,18W,NA,2010-09-04
2,2010-09-04,19W,NA,2010-09-04
2,2010-09-04,20W,NA,2010-09-04
2,2010-09-04,22W,NA,2010-09-04
2,2010-09-03,23W,90,2010-09-03
2,2010-09-03,17W,1700,2010-09-03
2,2010-09-03,21W,70,2010-09-03
2,2010-09-03,18W,1300,2010-09-03
2,2010-09-03,19W,260,2010-09-03
2,2010-09-03,20W,20,2010-09-03
2,2010-09-03,22W,40,2010-09-03
2,2010-09-02,23W,430,2010-09-02
2,2010-09-02,17W,160,2010-09-02
2,2010-09-02,21W,160,2010-09-02
2,2010-09-02,18W,40,2010-09-02
2,2010-09-02,19W,60,2010-09-02
2,2010-09-02,20W,60,2010-09-02
2,2010-09-02,22W,250,2010-09-02
2,2010-09-01,23W,40,2010-09-01
2,2010-09-01,17W,10,2010-09-01
2,2010-09-01,21W,40,2010-09-01
2,2010-09-01,18W,50,2010-09-01
2,2010-09-01,19W,20,2010-09-01
2,2010-09-01,20W,10,2010-09-01
2,2010-09-01,22W,20,2010-09-01
2,2010-08-31,23W,30,2010-08-31
2,2010-08-31,17W,10,2010-08-31
2,2010-08-31,21W,10,2010-08-31
2,2010-08-31,18W,80,2010-08-31
2,2010-08-31,19W,100,2010-08-31
2,2010-08-31,20W,50,2010-08-31
2,2010-08-31,22W,30,2010-08-31
2,2010-08-30,23W,30,2010-08-30
2,2010-08-30,17W,150,2010-08-30
2,2010-08-30,21W,70,2010-08-30
2,2010-08-30,18W,120,2010-08-30
2,2010-08-30,19W,10,2010-08-30
2,2010-08-30,20W,40,2010-08-30
2,2010-08-30,22W,60,2010-08-30
2,2010-08-29,23W,60,2010-08-29
2,2010-08-29,17W,150,2010-08-29
2,2010-08-29,21W,30,2010-08-29
2,2010-08-29,18W,50,2010-08-29
2,2010-08-29,19W,60,2010-08-29
2,2010-08-29,20W,60,2010-08-29
2,2010-08-29,22W,50,2010-08-29
2,2010-08-28,23W,50,2010-08-28
2,2010-08-28,17W,230,2010-08-28
2,2010-08-28,21W,40,2010-08-28
2,2010-08-28,18W,140,2010-08-28
2,2010-08-28,19W,20,2010-08-28
2,2010-08-28,20W,100,2010-08-28
2,2010-08-28,22W,50,2010-08-28
2,2010-08-27,23W,60,2010-08-27
2,2010-08-27,17W,80,2010-08-27
2,2010-08-27,21W,90,2010-08-27
2,2010-08-27,18W,100,2010-08-27
2,2010-08-27,19W,40,2010-08-27
2,2010-08-27,20W,60,2010-08-27
2,2010-08-27,22W,100,2010-08-27
2,2010-08-26,23W,250,2010-08-26
2,2010-08-26,17W,400,2010-08-26
2,2010-08-26,21W,610,2010-08-26
2,2010-08-26,18W,410,2010-08-26
2,2010-08-26,19W,160,2010-08-26
2,2010-08-26,20W,100,2010-08-26
2,2010-08-26,22W,60,2010-08-26
2,2010-08-25,23W,60,2010-08-25
2,2010-08-25,17W,150,2010-08-25
2,2010-08-25,21W,10,2010-08-25
2,2010-08-25,18W,250,2010-08-25
2,2010-08-25,19W,30,2010-08-25
2,2010-08-25,20W,30,2010-08-25
2,2010-08-25,22W,60,2010-08-25
2,2010-08-24,23W,60,2010-08-24
2,2010-08-24,17W,60,2010-08-24
2,2010-08-24,21W,80,2010-08-24
2,2010-08-24,18W,30,2010-08-24
2,2010-08-24,19W,100,2010-08-24
2,2010-08-24,20W,30,2010-08-24
2,2010-08-24,22W,50,2010-08-24
2,2010-08-23,23W,40,2010-08-23
2,2010-08-23,17W,230,2010-08-23
2,2010-08-23,21W,80,2010-08-23
2,2010-08-23,18W,480,2010-08-23
2,2010-08-23,19W,80,2010-08-23
2,2010-08-23,20W,100,2010-08-23
2,2010-08-23,22W,20,2010-08-23
2,2010-08-22,23W,240,2010-08-22
2,2010-08-22,17W,380,2010-08-22
2,2010-08-22,21W,210,2010-08-22
2,2010-08-22,18W,160,2010-08-22
2,2010-08-22,19W,270,2010-08-22
2,2010-08-22,20W,400,2010-08-22
2,2010-08-22,22W,230,2010-08-22
2,2010-08-21,23W,40,2010-08-21
2,2010-08-21,17W,70,2010-08-21
2,2010-08-21,21W,40,2010-08-21
2,2010-08-21,18W,30,2010-08-21
2,2010-08-21,19W,240,2010-08-21
2,2010-08-21,20W,140,2010-08-21
2,2010-08-21,22W,10,2010-08-21
2,2010-08-20,23W,450,2010-08-20
2,2010-08-20,17W,160,2010-08-20
2,2010-08-20,21W,120,2010-08-20
2,2010-08-20,18W,240,2010-08-20
2,2010-08-20,19W,230,2010-08-20
2,2010-08-20,20W,400,2010-08-20
2,2010-08-20,22W,100,2010-08-20
2,2010-08-19,23W,60,2010-08-19
2,2010-08-19,17W,30,2010-08-19
2,2010-08-19,21W,10,2010-08-19
2,2010-08-19,18W,20,2010-08-19
2,2010-08-19,19W,20,2010-08-19
2,2010-08-19,20W,20,2010-08-19
2,2010-08-19,22W,80,2010-08-19
2,2010-08-18,23W,70,2010-08-18
2,2010-08-18,17W,10,2010-08-18
2,2010-08-18,21W,40,2010-08-18
2,2010-08-18,18W,30,2010-08-18
2,2010-08-18,19W,50,2010-08-18
2,2010-08-18,20W,10,2010-08-18
2,2010-08-18,22W,60,2010-08-18
2,2010-08-17,23W,2100,2010-08-17
2,2010-08-17,17W,9000,2010-08-17
2,2010-08-17,21W,260,2010-08-17
2,2010-08-17,18W,1200,2010-08-17
2,2010-08-17,19W,140,2010-08-17
2,2010-08-17,20W,4600,2010-08-17
2,2010-08-17,22W,5800,2010-08-17
2,2010-08-16,23W,250,2010-08-16
2,2010-08-16,17W,40,2010-08-16
2,2010-08-16,21W,110,2010-08-16
2,2010-08-16,18W,10,2010-08-16
2,2010-08-16,19W,70,2010-08-16
2,2010-08-16,20W,50,2010-08-16
2,2010-08-16,22W,370,2010-08-16
2,2010-08-15,23W,220,2010-08-15
2,2010-08-15,17W,240,2010-08-15
2,2010-08-15,21W,120,2010-08-15
2,2010-08-15,18W,140,2010-08-15
2,2010-08-15,19W,510,2010-08-15
2,2010-08-15,20W,150,2010-08-15
2,2010-08-15,22W,160,2010-08-15
2,2010-08-14,23W,370,2010-08-14
2,2010-08-14,17W,30,2010-08-14
2,2010-08-14,21W,60,2010-08-14
2,2010-08-14,18W,40,2010-08-14
2,2010-08-14,19W,20,2010-08-14
2,2010-08-14,20W,70,2010-08-14
2,2010-08-14,22W,10,2010-08-14
2,2010-08-13,23W,30,2010-08-13
2,2010-08-13,17W,50,2010-08-13
2,2010-08-13,21W,50,2010-08-13
2,2010-08-13,18W,120,2010-08-13
2,2010-08-13,19W,70,2010-08-13
2,2010-08-13,20W,50,2010-08-13
2,2010-08-13,22W,10,2010-08-13
2,2010-08-12,23W,40,2010-08-12
2,2010-08-12,17W,20,2010-08-12
2,2010-08-12,21W,10,2010-08-12
2,2010-08-12,18W,30,2010-08-12
2,2010-08-12,19W,160,2010-08-12
2,2010-08-12,20W,350,2010-08-12
2,2010-08-12,22W,20,2010-08-12
2,2010-08-11,23W,120,2010-08-11
2,2010-08-11,17W,40,2010-08-11
2,2010-08-11,21W,50,2010-08-11
2,2010-08-11,18W,20,2010-08-11
2,2010-08-11,19W,10,2010-08-11
2,2010-08-11,20W,30,2010-08-11
2,2010-08-11,22W,40,2010-08-11
2,2010-08-10,23W,1200,2010-08-10
2,2010-08-10,17W,240,2010-08-10
2,2010-08-10,21W,410,2010-08-10
2,2010-08-10,18W,230,2010-08-10
2,2010-08-10,19W,700,2010-08-10
2,2010-08-10,20W,330,2010-08-10
2,2010-08-10,22W,630,2010-08-10
2,2010-08-09,23W,130,2010-08-09
2,2010-08-09,17W,150,2010-08-09
2,2010-08-09,21W,70,2010-08-09
2,2010-08-09,18W,220,2010-08-09
2,2010-08-09,19W,200,2010-08-09
2,2010-08-09,20W,60,2010-08-09
2,2010-08-09,22W,60,2010-08-09
2,2010-08-08,23W,210,2010-08-08
2,2010-08-08,17W,130,2010-08-08
2,2010-08-08,21W,50,2010-08-08
2,2010-08-08,18W,70,2010-08-08
2,2010-08-08,19W,10,2010-08-08
2,2010-08-08,20W,120,2010-08-08
2,2010-08-08,22W,150,2010-08-08
2,2010-08-07,23W,50,2010-08-07
2,2010-08-07,17W,30,2010-08-07
2,2010-08-07,21W,20,2010-08-07
2,2010-08-07,18W,90,2010-08-07
2,2010-08-07,19W,60,2010-08-07
2,2010-08-07,20W,20,2010-08-07
2,2010-08-07,22W,20,2010-08-07
2,2010-08-06,23W,110,2010-08-06
2,2010-08-06,17W,140,2010-08-06
2,2010-08-06,21W,200,2010-08-06
2,2010-08-06,18W,80,2010-08-06
2,2010-08-06,19W,10,2010-08-06
2,2010-08-06,20W,40,2010-08-06
2,2010-08-06,22W,80,2010-08-06
2,2010-08-05,23W,70,2010-08-05
2,2010-08-05,17W,80,2010-08-05
2,2010-08-05,21W,30,2010-08-05
2,2010-08-05,18W,60,2010-08-05
2,2010-08-05,19W,130,2010-08-05
2,2010-08-05,20W,10,2010-08-05
2,2010-08-05,22W,30,2010-08-05
2,2010-08-04,23W,220,2010-08-04
2,2010-08-04,17W,120,2010-08-04
2,2010-08-04,21W,100,2010-08-04
2,2010-08-04,18W,100,2010-08-04
2,2010-08-04,19W,600,2010-08-04
2,2010-08-04,20W,140,2010-08-04
2,2010-08-04,22W,250,2010-08-04
2,2010-08-03,23W,30,2010-08-03
2,2010-08-03,17W,150,2010-08-03
2,2010-08-03,21W,40,2010-08-03
2,2010-08-03,18W,30,2010-08-03
2,2010-08-03,19W,20,2010-08-03
2,2010-08-03,20W,10,2010-08-03
2,2010-08-03,22W,10,2010-08-03
2,2010-08-02,23W,340,2010-08-02
2,2010-08-02,17W,90,2010-08-02
2,2010-08-02,21W,180,2010-08-02
2,2010-08-02,18W,50,2010-08-02
2,2010-08-02,19W,50,2010-08-02
2,2010-08-02,20W,100,2010-08-02
2,2010-08-02,22W,210,2010-08-02
2,2010-08-01,23W,10,2010-08-01
2,2010-08-01,17W,10,2010-08-01
2,2010-08-01,21W,10,2010-08-01
2,2010-08-01,18W,10,2010-08-01
2,2010-08-01,19W,90,2010-08-01
2,2010-08-01,20W,60,2010-08-01
2,2010-08-01,22W,90,2010-08-01
2,2010-07-31,23W,50,2010-07-31
2,2010-07-31,17W,60,2010-07-31
2,2010-07-31,21W,80,2010-07-31
2,2010-07-31,18W,40,2010-07-31
2,2010-07-31,19W,70,2010-07-31
2,2010-07-31,20W,50,2010-07-31
2,2010-07-31,22W,50,2010-07-31
2,2010-07-30,23W,270,2010-07-30
2,2010-07-30,17W,360,2010-07-30
2,2010-07-30,21W,140,2010-07-30
2,2010-07-30,18W,1400,2010-07-30
2,2010-07-30,19W,200,2010-07-30
2,2010-07-30,20W,260,2010-07-30
2,2010-07-30,22W,210,2010-07-30
2,2010-07-29,23W,NA,2010-07-29
2,2010-07-29,17W,150,2010-07-29
2,2010-07-29,21W,240,2010-07-29
2,2010-07-29,18W,260,2010-07-29
2,2010-07-29,19W,210,2010-07-29
2,2010-07-29,20W,200,2010-07-29
2,2010-07-29,22W,130,2010-07-29
2,2010-07-28,23W,200,2010-07-28
2,2010-07-28,17W,340,2010-07-28
2,2010-07-28,21W,170,2010-07-28
2,2010-07-28,18W,540,2010-07-28
2,2010-07-28,19W,220,2010-07-28
2,2010-07-28,20W,110,2010-07-28
2,2010-07-28,22W,70,2010-07-28
2,2010-07-27,23W,200,2010-07-27
2,2010-07-27,17W,20,2010-07-27
2,2010-07-27,21W,80,2010-07-27
2,2010-07-27,18W,130,2010-07-27
2,2010-07-27,19W,420,2010-07-27
2,2010-07-27,20W,100,2010-07-27
2,2010-07-27,22W,20,2010-07-27
2,2010-07-26,23W,130,2010-07-26
2,2010-07-26,17W,110,2010-07-26
2,2010-07-26,21W,20,2010-07-26
2,2010-07-26,18W,10,2010-07-26
2,2010-07-26,19W,20,2010-07-26
2,2010-07-26,20W,90,2010-07-26
2,2010-07-26,22W,40,2010-07-26
2,2010-07-25,23W,490,2010-07-25
2,2010-07-25,17W,880,2010-07-25
2,2010-07-25,21W,330,2010-07-25
2,2010-07-25,18W,440,2010-07-25
2,2010-07-25,19W,420,2010-07-25
2,2010-07-25,20W,560,2010-07-25
2,2010-07-25,22W,520,2010-07-25
2,2010-07-24,23W,270,2010-07-24
2,2010-07-24,17W,390,2010-07-24
2,2010-07-24,21W,300,2010-07-24
2,2010-07-24,18W,380,2010-07-24
2,2010-07-24,19W,280,2010-07-24
2,2010-07-24,20W,10,2010-07-24
2,2010-07-24,22W,280,2010-07-24
2,2010-07-23,23W,2600,2010-07-23
2,2010-07-23,17W,3400,2010-07-23
2,2010-07-23,21W,470,2010-07-23
2,2010-07-23,18W,2200,2010-07-23
2,2010-07-23,19W,1000,2010-07-23
2,2010-07-23,20W,930,2010-07-23
2,2010-07-23,22W,1100,2010-07-23
2,2010-07-22,23W,60,2010-07-22
2,2010-07-22,17W,120,2010-07-22
2,2010-07-22,21W,120,2010-07-22
2,2010-07-22,18W,20,2010-07-22
2,2010-07-22,19W,10,2010-07-22
2,2010-07-22,20W,10,2010-07-22
2,2010-07-22,22W,10,2010-07-22
2,2010-07-21,23W,10,2010-07-21
